Id,ActionName,EntityName,EntityId,Description,UserId,IpAddress,UserAgent,TokenExpiresAt,Metadata,Timestamp,ProcessingTimeMs,UserFullName
2371,UserLoggedIn,StudentImport,34.0,System backup was completed successfully.,3.0,152.42.136.204,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2023-04-23 02:22:58,"{""statusCode"": 200, ""ip"": ""211.175.43.251"", ""browser"": ""Chrome""}",2023-04-23 01:22:58,,Sara Mohamed
14126,ProfileViewed,Squadron,9.0,Course registration period has been updated.,8.0,197.149.22.185,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,CORRUPTED_JSON,2024-05-10 21:02:26,392.0,Kareem Fathy
4590,UserLoggedIn,Squadron,15.0,Access token generated for session.,1.0,,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2023-10-08 17:33:14,CORRUPTED_JSON,2023-10-08 15:33:14,,System Administrator
6853,UserLoggedIn,,,User authentication was completed.,6.0,85.192.149.227,curl/7.68.0,2024-06-27 20:20:44,"{""statusCode"": 500, ""ip"": ""75.47.121.55"", ""browser"": ""Safari""}",2024-06-27 14:20:44,,Youssef Adel
12900,UserLoggedIn,Auth,22.0,Record was archived by the administrator.,4.0,164.17.185.70,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2024-08-31 06:17:16,"{""statusCode"": 400, ""ip"": ""1.105.217.170"", ""browser"": ""Chrome""}",2024-08-30 06:17:16,140.0,Omar Hassan
14551,ProfileViewed,StudentImport,,Squadron assignment updated by admin.,7.0,233.177.38.3,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 401, ""ip"": ""44.73.195.71"", ""browser"": ""Safari""}",2024-06-17 19:00:21,418.0,Mona Samir
3072,LoginFailed,Enrollment,,The system processed the request successfully.,1.0,221.27.134.128,curl/7.68.0,,"{""statusCode"": 200, ""ip"": ""165.4.19.220"", ""browser"": ""Edge""}",2025-05-16 23:49:01,106.0,System Administrator
14446,ProfileViewed,StudentImport,28.0,Profile information was reviewed.,4.0,189.205.251.23,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""52.140.30.223"", ""browser"": ""Firefox""}",2025-03-24 23:29:08,341.0,Omar Hassan
12088,LoginFailed,StudentImport,6.0,User authentication was completed.,6.0,139.84.37.41,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""25.149.172.254"", ""browser"": ""Chrome""}",2024-03-08 07:27:55,,Youssef Adel
6862,SquadronCreated,Auth,47.0,Record was archived by the administrator.,6.0,9.224.37.23,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,,2023-06-16 18:48:27,504.0,Youssef Adel
13864,LoginFailed,Squadron,,Bulk operation completed for selected records.,1.0,56.6.144.34,curl/7.68.0,,"{""statusCode"": 200, ""ip"": ""83.228.87.99"", ""browser"": ""Safari""}",2023-02-16 22:38:46,14.0,System Administrator
2162,LoginFailed,StudentImport,47.0,User authentication was completed.,8.0,95.73.215.16,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,CORRUPTED_JSON,2025-06-08 04:04:03,373.0,Kareem Fathy
9822,UserLoggedIn,Squadron,,Annual academic year data was synchronized.,2.0,84.196.254.247,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2024-07-29 19:09:19,"{""statusCode"": 200, ""ip"": ""136.223.76.150"", ""browser"": ""Firefox""}",2024-07-29 13:09:19,430.0,Ahmed Ali
11451,ProfileViewed,StudentImport,24.0,Annual academic year data was synchronized.,7.0,37.207.51.252,curl/7.68.0,,"{""statusCode"": 500, ""ip"": ""92.39.165.242"", ""browser"": ""Safari""}",2024-08-24 16:23:27,137.0,Mona Samir
13516,SquadronUpdated,StudentImport,26.0,Bulk operation completed for selected records.,8.0,187.242.88.64,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 500, ""ip"": ""52.84.106.206"", ""browser"": ""Chrome""}",2023-02-22 17:06:11,,Kareem Fathy
13242,SquadronUpdated,Enrollment,,Profile information was reviewed.,3.0,145.49.92.204,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""53.243.148.25"", ""browser"": ""Safari""}",2024-06-09 13:09:18,453.0,Sara Mohamed
8696,UserLoggedIn,Squadron,44.0,Record was archived by the administrator.,6.0,233.79.90.136,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2024-04-13 16:13:28,"{""statusCode"": 200, ""ip"": ""147.5.1.207"", ""browser"": ""Edge""}",2024-04-13 10:13:28,650.0,Youssef Adel
2708,SquadronUpdated,Enrollment,20.0,New student record was added to the system.,8.0,181.28.5.100,curl/7.68.0,,"{""statusCode"": 400, ""ip"": ""177.36.62.46"", ""browser"": ""Edge""}",2022-12-16 04:56:24,247.0,Kareem Fathy
2655,ProfileViewed,StudentImport,27.0,Data import finished without errors.,4.0,238.45.152.206,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,CORRUPTED_JSON,2023-01-25 00:08:10,364.0,Omar Hassan
11573,LoginFailed,,16.0,,3.0,219.129.182.61,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 400, ""ip"": ""2.32.152.212"", ""browser"": ""Edge""}",2024-11-19 09:32:52,206.0,Sara Mohamed
9250,UserLoggedIn,Squadron,6.0,Squadron assignment updated by admin.,2.0,96.142.64.154,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2024-04-06 09:23:13,"{""statusCode"": 200, ""ip"": ""62.118.99.152"", ""browser"": ""Safari""}",2024-04-06 03:23:13,357.0,Ahmed Ali
13830,AuthCreated,Auth,,Data import finished without errors.,7.0,237.90.8.50,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""212.66.227.72"", ""browser"": ""Firefox""}",2023-06-26 04:44:54,349.0,Mona Samir
7877,ProfileViewed,,22.0,New student record was added to the system.,3.0,1.250.14.56,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,CORRUPTED_JSON,2023-11-19 07:50:59,300.0,Sara Mohamed
14591,UserLoggedIn,Auth,35.0,New student record was added to the system.,,96.186.58.84,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2024-04-13 05:20:41,"{""statusCode"": 200, ""ip"": ""22.227.160.134"", ""browser"": ""Edge""}",2024-04-12 23:20:41,512.0,Guest user
12276,AuthCreated,Squadron,,Record was archived by the administrator.,1.0,56.184.38.117,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""63.208.173.246"", ""browser"": ""Safari""}",2025-02-12 17:30:03,359.0,System Administrator
12561,UserLoggedIn,StudentImport,40.0,System backup was completed successfully.,4.0,91.184.226.234,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,2024-09-27 20:26:41,"{""statusCode"": 200, ""ip"": ""50.89.98.19"", ""browser"": ""Edge""}",2024-09-27 18:26:41,428.0,Omar Hassan
5028,AuthCreated,Auth,,Squadron assignment updated by admin.,5.0,247.18.122.28,curl/7.68.0,,"{""statusCode"": 400, ""ip"": ""82.21.76.110"", ""browser"": ""Safari""}",2023-08-21 21:05:34,,Nour Khalil
338,UserLoggedIn,Enrollment,,Enrollment confirmed for the selected course.,1.0,104.37.178.94,curl/7.68.0,2024-03-10 18:01:42,"{""statusCode"": 200, ""ip"": ""88.91.102.67"", ""browser"": ""Edge""}",2024-03-10 16:01:42,,System Administrator
14042,AuthCreated,Enrollment,3.0,Bulk operation completed for selected records.,6.0,2.208.138.67,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 200, ""ip"": ""87.117.52.29"", ""browser"": ""Edge""}",2025-06-16 18:41:56,369.0,Youssef Adel
1818,ProfileViewed,,33.0,Course registration period has been updated.,2.0,98.246.195.98,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""127.102.65.59"", ""browser"": ""Safari""}",2024-09-25 10:42:21,340.0,Ahmed Ali
13304,UserLoggedIn,StudentImport,49.0,User session expired and was terminated.,5.0,148.4.181.230,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2025-04-02 03:31:14,"{""statusCode"": 500, ""ip"": ""242.175.241.116"", ""browser"": ""Safari""}",2025-04-01 03:31:14,376.0,Nour Khalil
6655,LoginFailed,Auth,32.0,System backup was completed successfully.,4.0,23.105.163.42,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 500, ""ip"": ""182.60.64.154"", ""browser"": ""Safari""}",2024-11-09 11:21:33,305.0,Omar Hassan
10569,SquadronUpdated,Auth,35.0,User session expired and was terminated.,8.0,97.183.4.66,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""13.194.93.48"", ""browser"": ""Safari""}",2024-09-25 16:29:41,119.0,Kareem Fathy
10786,LoginFailed,Squadron,32.0,Record was archived by the administrator.,4.0,20.234.23.233,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,CORRUPTED_JSON,2024-01-31 21:29:46,,Omar Hassan
4138,SquadronUpdated,StudentImport,22.0,Course registration period has been updated.,,22.184.85.125,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 400, ""ip"": ""97.158.160.64"", ""browser"": ""Edge""}",2024-01-30 21:45:08,225.0,Guest user
1432,UserLoggedIn,StudentImport,41.0,User session expired and was terminated.,7.0,95.181.158.95,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2024-03-26 11:47:26,"{""statusCode"": 400, ""ip"": ""227.79.187.205"", ""browser"": ""Chrome""}",2024-03-25 11:47:26,291.0,Mona Samir
9979,AuthCreated,Auth,2.0,Bulk operation completed for selected records.,5.0,94.173.192.247,,,"{""statusCode"": 200, ""ip"": ""254.127.160.166"", ""browser"": ""Safari""}",2024-04-04 05:11:50,221.0,Nour Khalil
4997,ProfileViewed,Squadron,,Course registration period has been updated.,3.0,40.204.139.50,curl/7.68.0,,"{""statusCode"": 500, ""ip"": ""121.68.244.180"", ""browser"": ""Chrome""}",2022-12-10 06:31:14,387.0,Sara Mohamed
1748,ProfileViewed,Auth,,Profile information was reviewed.,2.0,136.15.7.57,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,CORRUPTED_JSON,2022-04-18 23:13:19,176.0,Ahmed Ali
5931,SquadronCreated,StudentImport,43.0,User session expired and was terminated.,6.0,109.2.96.60,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""229.118.236.177"", ""browser"": ""Edge""}",2023-10-01 02:11:00,207.0,Youssef Adel
845,UserLoggedIn,Squadron,,New student record was added to the system.,1.0,225.68.210.171,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2025-04-11 23:05:33,"{""statusCode"": 200, ""ip"": ""77.216.176.76"", ""browser"": ""Chrome""}",2025-04-11 21:05:33,313.0,System Administrator
9268,ProfileViewed,Enrollment,47.0,Password reset request was initiated.,1.0,156.13.94.116,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""217.113.13.229"", ""browser"": ""Chrome""}",2025-03-03 14:02:30,130.0,System Administrator
11015,BulkImportStudents,Enrollment,,Password reset request was initiated.,,71.174.41.106,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 400, ""ip"": ""218.227.205.178"", ""browser"": ""Safari""}",2024-11-21 02:30:45,235.0,Guest user
6769,LoginFailed,Squadron,,New student record was added to the system.,2.0,116.201.5.29,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 500, ""ip"": ""60.59.83.215"", ""browser"": ""Edge""}",2023-04-09 03:52:12,344.0,Ahmed Ali
5866,UserLoggedIn,Squadron,42.0,Access token generated for session.,6.0,57.244.51.38,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,2024-06-21 14:29:10,"{""statusCode"": 200, ""ip"": ""13.67.185.7"", ""browser"": ""Chrome""}",2024-06-21 12:29:10,111.0,Youssef Adel
1222,UserLoggedIn,Squadron,,Data import finished without errors.,7.0,253.111.244.229,curl/7.68.0,2022-11-19 02:46:51,"{""statusCode"": 401, ""ip"": ""89.215.155.241"", ""browser"": ""Safari""}",2022-11-18 02:46:51,,Mona Samir
12968,LoginFailed,Squadron,34.0,Enrollment confirmed for the selected course.,8.0,64.150.109.106,curl/7.68.0,,"{""statusCode"": 200, ""ip"": ""79.105.118.77"", ""browser"": ""Firefox""}",2024-06-16 15:22:37,356.0,Kareem Fathy
1246,ProfileViewed,,37.0,Bulk operation completed for selected records.,1.0,183.29.105.103,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""77.111.246.219"", ""browser"": ""Safari""}",2024-08-31 18:43:35,206.0,System Administrator
14530,AuthCreated,,,Annual academic year data was synchronized.,2.0,182.90.25.128,curl/7.68.0,,"{""statusCode"": 400, ""ip"": ""164.12.178.209"", ""browser"": ""Safari""}",2025-03-24 02:53:47,460.0,Ahmed Ali
9636,ProfileViewed,StudentImport,14.0,Access token generated for session.,8.0,198.114.71.160,,,"{""statusCode"": 400, ""ip"": ""244.140.80.200"", ""browser"": ""Edge""}",2024-10-20 09:56:27,,Kareem Fathy
3875,ProfileViewed,Squadron,,Bulk operation completed for selected records.,,204.31.210.70,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,CORRUPTED_JSON,2022-03-07 02:51:18,603.0,Guest user
10692,ProfileViewed,Auth,42.0,Annual academic year data was synchronized.,5.0,76.125.204.67,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""250.80.8.14"", ""browser"": ""Firefox""}",2024-01-14 20:12:26,395.0,Nour Khalil
1560,LoginFailed,Squadron,12.0,Enrollment confirmed for the selected course.,6.0,131.114.39.4,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 400, ""ip"": ""224.102.18.201"", ""browser"": ""Firefox""}",2022-09-09 16:50:36,,Youssef Adel
5376,SquadronUpdated,Auth,,The system processed the request successfully.,2.0,30.112.109.57,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 200, ""ip"": ""12.130.9.14"", ""browser"": ""Safari""}",2024-11-13 03:59:19,374.0,Ahmed Ali
203,SquadronCreated,Auth,21.0,Course registration period has been updated.,,118.144.128.238,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 401, ""ip"": ""64.235.192.58"", ""browser"": ""Edge""}",2024-03-13 20:03:29,196.0,Guest user
3737,ProfileViewed,StudentImport,17.0,Access token generated for session.,5.0,182.162.242.171,curl/7.68.0,,CORRUPTED_JSON,2022-08-26 03:29:18,265.0,Nour Khalil
4335,LoginFailed,Auth,11.0,Password reset request was initiated.,1.0,184.71.101.212,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""253.190.67.152"", ""browser"": ""Firefox""}",2024-04-27 16:33:03,612.0,System Administrator
1890,UserLoggedIn,Enrollment,,Course registration period has been updated.,6.0,85.34.18.85,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,2024-12-06 13:52:27,,2024-12-06 12:52:27,282.0,Youssef Adel
9677,SquadronCreated,Auth,37.0,User authentication was completed.,4.0,217.18.158.180,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 401, ""ip"": ""184.240.163.174"", ""browser"": ""Chrome""}",2022-06-20 20:19:57,154.0,Omar Hassan
9264,UserLoggedIn,StudentImport,17.0,User authentication was completed.,6.0,43.125.98.178,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,2024-09-11 15:51:09,,2024-09-11 14:51:09,116.0,Youssef Adel
9800,UserLoggedIn,,,The system processed the request successfully.,8.0,36.113.8.152,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2024-09-24 16:49:03,"{""statusCode"": 401, ""ip"": ""200.216.146.154"", ""browser"": ""Edge""}",2024-09-24 10:49:03,184.0,Kareem Fathy
9632,ProfileViewed,StudentImport,7.0,Record was archived by the administrator.,,167.138.169.134,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 200, ""ip"": ""114.32.155.131"", ""browser"": ""Chrome""}",2023-08-30 05:31:25,429.0,Guest user
9820,SquadronCreated,StudentImport,42.0,Data import finished without errors.,1.0,19.165.144.79,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 200, ""ip"": ""210.196.83.60"", ""browser"": ""Firefox""}",2024-06-28 20:00:41,315.0,System Administrator
861,ProfileViewed,StudentImport,8.0,Enrollment confirmed for the selected course.,2.0,,curl/7.68.0,,"{""statusCode"": 500, ""ip"": ""19.254.137.184"", ""browser"": ""Chrome""}",2022-10-24 12:54:57,279.0,Ahmed Ali
10794,LoginFailed,StudentImport,,Record was archived by the administrator.,6.0,66.173.24.76,curl/7.68.0,,"{""statusCode"": 500, ""ip"": ""22.44.182.135"", ""browser"": ""Chrome""}",2024-02-12 05:17:21,,Youssef Adel
1523,UserLoggedIn,Auth,10.0,User authentication was completed.,1.0,86.37.96.171,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2025-01-29 19:18:12,"{""statusCode"": 200, ""ip"": ""5.104.245.161"", ""browser"": ""Safari""}",2025-01-29 13:18:12,273.0,System Administrator
2132,UserLoggedIn,Squadron,40.0,Squadron assignment updated by admin.,,,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2025-04-02 23:49:18,"{""statusCode"": 200, ""ip"": ""121.167.173.167"", ""browser"": ""Chrome""}",2025-04-02 21:49:18,377.0,Guest user
9635,SquadronCreated,Squadron,4.0,User session expired and was terminated.,,21.235.101.5,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 401, ""ip"": ""223.33.236.240"", ""browser"": ""Firefox""}",2025-03-18 07:45:58,471.0,Guest user
12843,LoginFailed,StudentImport,3.0,New student record was added to the system.,2.0,241.118.122.43,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""104.148.195.111"", ""browser"": ""Firefox""}",2024-12-01 03:24:02,,Ahmed Ali
14690,UserLoggedIn,Auth,10.0,Access token generated for session.,,31.217.139.75,,2024-11-03 11:26:04,"{""statusCode"": 200, ""ip"": ""99.22.67.71"", ""browser"": ""Chrome""}",2024-11-03 09:26:04,396.0,Guest user
10071,ProfileViewed,Squadron,,Data import finished without errors.,1.0,190.188.233.208,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""68.73.139.214"", ""browser"": ""Chrome""}",2025-05-04 20:38:54,497.0,System Administrator
11919,ProfileViewed,Squadron,49.0,Annual academic year data was synchronized.,,213.245.171.93,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""253.137.5.199"", ""browser"": ""Safari""}",2024-04-20 02:13:44,384.0,Guest user
854,UserLoggedIn,,37.0,The system processed the request successfully.,,32.81.79.146,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,2023-04-28 00:52:54,"{""statusCode"": 400, ""ip"": ""177.163.114.144"", ""browser"": ""Firefox""}",2023-04-27 18:52:54,195.0,Guest user
4713,ProfileViewed,Auth,38.0,Squadron assignment updated by admin.,4.0,73.245.180.133,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 500, ""ip"": ""195.214.188.217"", ""browser"": ""Safari""}",2024-09-13 11:24:44,405.0,Omar Hassan
1585,UserLoggedIn,,,Course registration period has been updated.,4.0,181.127.166.58,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,2024-06-17 13:01:11,"{""statusCode"": 200, ""ip"": ""147.126.152.203"", ""browser"": ""Firefox""}",2024-06-17 07:01:11,390.0,Omar Hassan
7140,UserLoggedIn,Squadron,45.0,Course registration period has been updated.,7.0,57.124.90.62,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2024-09-22 14:00:34,"{""statusCode"": 200, ""ip"": ""89.81.67.23"", ""browser"": ""Safari""}",2024-09-22 12:00:34,,Mona Samir
6314,AuthCreated,StudentImport,,Data import finished without errors.,5.0,248.235.251.144,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 400, ""ip"": ""48.17.246.134"", ""browser"": ""Firefox""}",2023-02-12 19:31:07,50.0,Nour Khalil
30,UserLoggedIn,Auth,34.0,Data import finished without errors.,,139.223.33.110,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2024-02-20 18:28:28,"{""statusCode"": 401, ""ip"": ""30.28.98.97"", ""browser"": ""Firefox""}",2024-02-20 16:28:28,728.0,Guest user
1194,UserLoggedIn,Auth,,User session expired and was terminated.,4.0,26.242.244.95,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2024-10-21 21:08:36,"{""statusCode"": 200, ""ip"": ""172.20.105.78"", ""browser"": ""Edge""}",2024-10-21 20:08:36,113.0,Omar Hassan
5471,LoginFailed,Squadron,,Password reset request was initiated.,4.0,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 400, ""ip"": ""35.198.227.130"", ""browser"": ""Safari""}",2025-01-12 00:12:12,361.0,Omar Hassan
